Target,Process,File,Tag,Occurrences,Category
Human,Ex07,ex07_writer0000.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0000.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0001.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0001.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0001.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0002.bpmn,outgoing,13,Connecting Objects
Human,Ex07,ex07_writer0002.bpmn,incoming,13,Connecting Objects
Human,Ex07,ex07_writer0002.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex07,ex07_writer0003.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0003.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0003.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0005.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0005.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0005.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0006.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0006.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0006.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0007.bpmn,incoming,11,Connecting Objects
Human,Ex07,ex07_writer0007.bpmn,outgoing,11,Connecting Objects
Human,Ex07,ex07_writer0007.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex07,ex07_writer0007.bpmn,targetRef,10,Connecting Objects
Human,Ex07,ex07_writer0007.bpmn,sourceRef,5,Connecting Objects
Human,Ex07,ex07_writer0008.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0008.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0008.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0009.bpmn,outgoing,12,Connecting Objects
Human,Ex07,ex07_writer0009.bpmn,incoming,12,Connecting Objects
Human,Ex07,ex07_writer0009.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex07,ex07_writer0010.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0010.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0010.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0011.bpmn,incoming,13,Connecting Objects
Human,Ex07,ex07_writer0011.bpmn,outgoing,13,Connecting Objects
Human,Ex07,ex07_writer0011.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex07,ex07_writer0012.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0012.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0012.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0013.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0013.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0013.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0014.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0014.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0014.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0016.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0016.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0016.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0019.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0019.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0019.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0020.bpmn,outgoing,15,Connecting Objects
Human,Ex07,ex07_writer0020.bpmn,incoming,15,Connecting Objects
Human,Ex07,ex07_writer0020.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex07,ex07_writer0021.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex07,ex07_writer0021.bpmn,incoming,13,Connecting Objects
Human,Ex07,ex07_writer0021.bpmn,outgoing,13,Connecting Objects
Human,Ex07,ex07_writer0022.bpmn,outgoing,23,Connecting Objects
Human,Ex07,ex07_writer0022.bpmn,incoming,23,Connecting Objects
Human,Ex07,ex07_writer0022.bpmn,sequenceFlow,23,Connecting Objects
Human,Ex07,ex07_writer0023.bpmn,outgoing,15,Connecting Objects
Human,Ex07,ex07_writer0023.bpmn,incoming,15,Connecting Objects
Human,Ex07,ex07_writer0023.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex07,ex07_writer0024.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0024.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0024.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0025.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0025.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0025.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0026.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0026.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0026.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0027.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0027.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0027.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0028.bpmn,outgoing,12,Connecting Objects
Human,Ex07,ex07_writer0028.bpmn,incoming,12,Connecting Objects
Human,Ex07,ex07_writer0028.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex07,ex07_writer0029.bpmn,incoming,10,Connecting Objects
Human,Ex07,ex07_writer0029.bpmn,outgoing,10,Connecting Objects
Human,Ex07,ex07_writer0029.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex07,ex07_writer0030.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0030.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0030.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0031.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0031.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0031.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0032.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0032.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0032.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0033.bpmn,outgoing,25,Connecting Objects
Human,Ex07,ex07_writer0033.bpmn,incoming,25,Connecting Objects
Human,Ex07,ex07_writer0033.bpmn,sequenceFlow,24,Connecting Objects
Human,Ex07,ex07_writer0034.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0034.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0034.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0035.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0035.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0035.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0036.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0036.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0036.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0037.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0037.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0037.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0038.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0038.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0038.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0039.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0039.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0039.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0040.bpmn,outgoing,12,Connecting Objects
Human,Ex07,ex07_writer0040.bpmn,incoming,12,Connecting Objects
Human,Ex07,ex07_writer0040.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex07,ex07_writer0041.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0041.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0041.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0042.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0042.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0042.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0043.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0043.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0043.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0044.bpmn,incoming,11,Connecting Objects
Human,Ex07,ex07_writer0044.bpmn,outgoing,11,Connecting Objects
Human,Ex07,ex07_writer0044.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex07,ex07_writer0045.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0045.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0045.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0047.bpmn,outgoing,12,Connecting Objects
Human,Ex07,ex07_writer0047.bpmn,incoming,12,Connecting Objects
Human,Ex07,ex07_writer0047.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex07,ex07_writer0048.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0048.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0048.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0049.bpmn,outgoing,15,Connecting Objects
Human,Ex07,ex07_writer0049.bpmn,incoming,15,Connecting Objects
Human,Ex07,ex07_writer0049.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex07,ex07_writer0050.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0050.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0050.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0051.bpmn,incoming,13,Connecting Objects
Human,Ex07,ex07_writer0051.bpmn,outgoing,13,Connecting Objects
Human,Ex07,ex07_writer0051.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex07,ex07_writer0051.bpmn,targetRef,6,Connecting Objects
Human,Ex07,ex07_writer0051.bpmn,sourceRef,4,Connecting Objects
Human,Ex07,ex07_writer0052.bpmn,outgoing,22,Connecting Objects
Human,Ex07,ex07_writer0052.bpmn,sequenceFlow,22,Connecting Objects
Human,Ex07,ex07_writer0052.bpmn,incoming,21,Connecting Objects
Human,Ex07,ex07_writer0053.bpmn,outgoing,15,Connecting Objects
Human,Ex07,ex07_writer0053.bpmn,incoming,15,Connecting Objects
Human,Ex07,ex07_writer0053.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex07,ex07_writer0054.bpmn,incoming,8,Connecting Objects
Human,Ex07,ex07_writer0054.bpmn,outgoing,8,Connecting Objects
Human,Ex07,ex07_writer0054.bpmn,sequenceFlow,8,Connecting Objects
Human,Ex07,ex07_writer0055.bpmn,outgoing,22,Connecting Objects
Human,Ex07,ex07_writer0055.bpmn,incoming,22,Connecting Objects
Human,Ex07,ex07_writer0055.bpmn,sequenceFlow,22,Connecting Objects
Human,Ex07,ex07_writer0056.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0056.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0056.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0058.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0058.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0058.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0059.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0059.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0059.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0060.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0060.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0060.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0060.bpmn,targetRef,7,Connecting Objects
Human,Ex07,ex07_writer0060.bpmn,sourceRef,3,Connecting Objects
Human,Ex07,ex07_writer0061.bpmn,outgoing,15,Connecting Objects
Human,Ex07,ex07_writer0061.bpmn,incoming,15,Connecting Objects
Human,Ex07,ex07_writer0061.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex07,ex07_writer0062.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0062.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0062.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0063.bpmn,incoming,13,Connecting Objects
Human,Ex07,ex07_writer0063.bpmn,outgoing,13,Connecting Objects
Human,Ex07,ex07_writer0063.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex07,ex07_writer0064.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0064.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0064.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0066.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0066.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0066.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0067.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0067.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0067.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0068.bpmn,outgoing,22,Connecting Objects
Human,Ex07,ex07_writer0068.bpmn,incoming,22,Connecting Objects
Human,Ex07,ex07_writer0068.bpmn,sequenceFlow,22,Connecting Objects
Human,Ex07,ex07_writer0069.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0069.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0069.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0070.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0070.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0070.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0071.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0071.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0071.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0072.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0072.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0072.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0073.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0073.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0073.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0074.bpmn,incoming,10,Connecting Objects
Human,Ex07,ex07_writer0074.bpmn,outgoing,10,Connecting Objects
Human,Ex07,ex07_writer0074.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex07,ex07_writer0075.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0075.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0075.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0076.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0076.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0076.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0077.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0077.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0077.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0078.bpmn,incoming,23,Connecting Objects
Human,Ex07,ex07_writer0078.bpmn,outgoing,23,Connecting Objects
Human,Ex07,ex07_writer0078.bpmn,sequenceFlow,23,Connecting Objects
Human,Ex07,ex07_writer0079.bpmn,outgoing,12,Connecting Objects
Human,Ex07,ex07_writer0079.bpmn,incoming,12,Connecting Objects
Human,Ex07,ex07_writer0079.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex07,ex07_writer0081.bpmn,outgoing,22,Connecting Objects
Human,Ex07,ex07_writer0081.bpmn,incoming,22,Connecting Objects
Human,Ex07,ex07_writer0081.bpmn,sequenceFlow,22,Connecting Objects
Human,Ex07,ex07_writer0083.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0083.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0083.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0084.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0084.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0084.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0085.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0085.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0085.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0086.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0086.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0086.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0087.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0087.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0087.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0087.bpmn,targetRef,2,Connecting Objects
Human,Ex07,ex07_writer0087.bpmn,sourceRef,1,Connecting Objects
Human,Ex07,ex07_writer0088.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0088.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0088.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0089.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0089.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0089.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0090.bpmn,outgoing,15,Connecting Objects
Human,Ex07,ex07_writer0090.bpmn,incoming,15,Connecting Objects
Human,Ex07,ex07_writer0090.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex07,ex07_writer0091.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0091.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0091.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0092.bpmn,outgoing,23,Connecting Objects
Human,Ex07,ex07_writer0092.bpmn,incoming,23,Connecting Objects
Human,Ex07,ex07_writer0092.bpmn,sequenceFlow,23,Connecting Objects
Human,Ex07,ex07_writer0093.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0093.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0093.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0093.bpmn,targetRef,8,Connecting Objects
Human,Ex07,ex07_writer0093.bpmn,sourceRef,4,Connecting Objects
Human,Ex07,ex07_writer0094.bpmn,incoming,18,Connecting Objects
Human,Ex07,ex07_writer0094.bpmn,outgoing,18,Connecting Objects
Human,Ex07,ex07_writer0094.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex07,ex07_writer0095.bpmn,outgoing,12,Connecting Objects
Human,Ex07,ex07_writer0095.bpmn,incoming,12,Connecting Objects
Human,Ex07,ex07_writer0095.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex07,ex07_writer0096.bpmn,outgoing,13,Connecting Objects
Human,Ex07,ex07_writer0096.bpmn,incoming,13,Connecting Objects
Human,Ex07,ex07_writer0096.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex07,ex07_writer0097.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0097.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0097.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0098.bpmn,incoming,14,Connecting Objects
Human,Ex07,ex07_writer0098.bpmn,outgoing,14,Connecting Objects
Human,Ex07,ex07_writer0098.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex07,ex07_writer0098.bpmn,targetRef,6,Connecting Objects
Human,Ex07,ex07_writer0098.bpmn,sourceRef,2,Connecting Objects
Human,Ex07,ex07_writer0099.bpmn,incoming,19,Connecting Objects
Human,Ex07,ex07_writer0099.bpmn,outgoing,19,Connecting Objects
Human,Ex07,ex07_writer0099.bpmn,sequenceFlow,19,Connecting Objects
Human,Ex07,ex07_writer0100.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0100.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0100.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0101.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0101.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0101.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0102.bpmn,incoming,16,Connecting Objects
Human,Ex07,ex07_writer0102.bpmn,outgoing,16,Connecting Objects
Human,Ex07,ex07_writer0102.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex07,ex07_writer0103.bpmn,incoming,21,Connecting Objects
Human,Ex07,ex07_writer0103.bpmn,outgoing,21,Connecting Objects
Human,Ex07,ex07_writer0103.bpmn,sequenceFlow,21,Connecting Objects
Human,Ex07,ex07_writer0104.bpmn,outgoing,17,Connecting Objects
Human,Ex07,ex07_writer0104.bpmn,incoming,17,Connecting Objects
Human,Ex07,ex07_writer0104.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex07,ex07_writer0105.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0105.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0105.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0106.bpmn,outgoing,20,Connecting Objects
Human,Ex07,ex07_writer0106.bpmn,incoming,20,Connecting Objects
Human,Ex07,ex07_writer0106.bpmn,sequenceFlow,20,Connecting Objects
Human,Ex07,ex07_writer0000.bpmn,task,4,Flow Objects
Human,Ex07,ex07_writer0000.bpmn,parallelGateway,4,Flow Objects
Human,Ex07,ex07_writer0000.bpmn,startEvent,2,Flow Objects
Human,Ex07,ex07_writer0000.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex07,ex07_writer0000.bpmn,endEvent,1,Flow Objects
Human,Ex07,ex07_writer0000.bpmn,subProcess,1,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,task,4,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,parallelGateway,4,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,startEvent,1,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,endEvent,1,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex07,ex07_writer0001.bpmn,subProcess,1,Flow Objects
Human,Ex07,ex07_writer0002.bpmn,task,6,Flow Objects
Human,Ex07,ex07_writer0002.bpmn,parallelGateway,4,Flow Objects
Human,Ex07,ex07_writer0002.bpmn,startEvent,1,Flow Objects
Human,Ex07,ex07_writer0002.bpmn,endEvent,1,Flow Objects
Human,Ex07,ex07_writer0002.bpmn,association,1,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,task,5,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,parallelGateway,3,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,startEvent,1,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,endEvent,1,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,callActivity,1,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex07,ex07_writer0003.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,task,5,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,parallelGateway,4,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,startEvent,1,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,endEvent,1,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,subProcess,1,Flow Objects
Human,Ex07,ex07_writer0005.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex07,ex07_writer0006.bpmn,task,6,Flow Objects
Human,Ex07,ex07_writer0006.bpmn,parallelGateway,4,Flow Objects
Human,Ex07,ex07_writer0006.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex07,ex07_writer0006.bpmn,startEvent,1,Flow Objects
Human,Ex07,ex07_writer0006.bpmn,endEvent,1,Flow Objects
Human,Ex07,ex07_writer0006.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,task,4,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,startEvent,2,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,endEvent,2,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,subProcess,1,Flow Objects
Human,Ex07,ex07_writer0007.bpmn,association,1,Flow Objects
Human,Ex07,ex07_writer0008.bpmn,task,5,Flow Objects
Human,Ex07,ex07_writer0008.bpmn,parallelGateway,4,Flow Objects
